customer_code,Sub_Type_V2,revenue
AVOP1300,BRDR,169.7
AVOP1300,CMPR,17122.27
AVOP1300,DUNI,6737.05
AVOP1300,E.1,17421.62
AVOP1300,E.1.1,705.45
AVOP1300,GEN.1,2598.87
AVOP1300,HH.1,436.35
AVOP1300,KB,5494
AVOP1300,LPL,235.14
AVOP1300,OXYS,196.35
AVOP1300,PUSM,8804.54
AVOP1300,SL.1,496
AVOP1300,SSL,530
AVOP1300,TRTI,323.24
AVOP1300,WDMA,567.3
AVOP1300,WTRB,1086.9
AWED1001,ABL,447.33
AWED1001,AOBR,415.32
AWED1001,BRDR,3529.11
AWED1001,CCY,5088.78
AWED1001,CHSW,164.82
AWED1001,CMLN,125.01
AWED1001,CMPR,13137.92
AWED1001,CMWR,658.9
AWED1001,CMXR,223
AWED1001,CPTD,870.67
AWED1001,CSET,201.6
AWED1001,DRMB,662.05
AWED1001,DSAW.1,657.05
AWED1001,DUNI,46.68
AWED1001,EXFA,4337
AWED1001,EXTL,10.88
AWED1001,FKT,120.47
AWED1001,FLO,209.45
AWED1001,FLST,204.38
AWED1001,GEN,931.88
AWED1001,GEN.1,136.77
AWED1001,GFNG,105.82
AWED1001,GRAG,106.95
AWED1001,HCPE,2215.02
AWED1001,HTGN,72.15
AWED1001,HYDM,1077.72
AWED1001,ILPG,1023.07
AWED1001,KB,18153.11
AWED1001,LBLW,274.14
AWED1001,LPL,589.27
AWED1001,LT,237.96
AWED1001,MCFA,1276.16
AWED1001,MSB,9040
AWED1001,OXYS,70.58
AWED1001,PC,743.13
AWED1001,PFAN,58
AWED1001,PHD,77
AWED1001,PLNR,48.72
AWED1001,PLTT,169.7
AWED1001,PRK,296.72
AWED1001,PUSM,94.58
AWED1001,PUSU,5068.44
AWED1001,RBB,1011.1
AWED1001,RCS,1213.24
AWED1001,RP,274.18
AWED1001,RSDD,611.74
AWED1001,RSSD,587.54
AWED1001,RTP,296.14
AWED1001,SAW.1,160.8
AWED1001,SBL,17357.58
AWED1001,SL.1,3877.33
AWED1001,SNDB,223.75
AWED1001,SPHE,684.13
AWED1001,SRCP,78.52
AWED1001,SSC,421.68
AWED1001,SSL,2604.47
AWED1001,STGR,86.93
AWED1001,STLK,114.46
AWED1001,SUC,204.88
AWED1001,TIR,179.38
AWED1001,TM,433.83
AWED1001,TPB,2681.5
AWED1001,VALV,505.92
AWED1001,VBFX,233.75
AWED1001,VCCB,150.36
AWED1001,VCCL,150.36
AWED1001,VCWD,6292.83
AWED1001,VMH,1101.08
AWED1001,VSPP,40.59
AWED1001,WHPR,57.94
AWED1001,WSTE,1010
AWED1001,WTRB,205.29
AWPM0644,CHS,672.36
AWPM0644,CSK,135.76
AWPM0644,E.1,7040
AWPM0644,E.1.1,25953.55
AWPM0644,GEN.1,204.49
AWPM0644,MSCT,85.66
AWPM0644,RPSD,7216
AWPM0644,RTP,256.24
AWPM0644,TPB,229.92
AWPM0644,WDMA,588.28
ayzl6000,BRDR,8254.65
ayzl6000,BRSC,278.58
ayzl6000,CDS,3814.3
ayzl6000,CFG,182.02
ayzl6000,CHS,52.54
ayzl6000,CHSW,957.69
ayzl6000,CMPR,420.9
ayzl6000,CMPR.1.1,150.7
ayzl6000,CTM,68.31
ayzl6000,DRLC,61.44
ayzl6000,DRLH,338.32
ayzl6000,DSAW.1,7789.38
ayzl6000,DUNI,203.12
ayzl6000,EA,40.81
ayzl6000,FLO,552.3
ayzl6000,GEN,362.55
ayzl6000,GRAG,73.56
ayzl6000,LBLW,50.88
ayzl6000,LMWR,334.46
ayzl6000,LPL,53.26
ayzl6000,NGUN,95
ayzl6000,OXYS,242.2
ayzl6000,PC,3795.75
ayzl6000,PHD,1348.9
ayzl6000,PLTT,649.23
ayzl6000,PUSU,813.27
ayzl6000,RBB,1257.45
ayzl6000,RCBC,1282.39
ayzl6000,RCS,1604.65
ayzl6000,RP,779.94
ayzl6000,RSAW,1052.67
ayzl6000,RSDD,19330.26
ayzl6000,RTRY,104.98
ayzl6000,SWFT,20.8
ayzl6000,VBFX,242.84
ayzl6000,VCWD,829.96
ayzl6000,VEXV,2107
ayzl6000,VSPP,2824.32
ayzl6000,WBHD,219.52
ayzl6000,WDMA,167.3
ayzl6000,WHPR,969.84
ayzl6000,WLDR,162.42
ayzl6000,WTRB,2001.95
BAIA1000,ABL,7994
BAIA1000,BRDR,723.55
BAIA1000,CMPR,730.52
BAIA1000,CTM,63.03
BAIA1000,DSAW.1,955.7
BAIA1000,MILD,565.65
BAIA1000,PBS,58184.25
BAIA1000,PHD,430.3
BAIA1000,SBL,775.84
BAIA1000,SPHE,1188.28
BAIA1000,SSL,2092.72
BAIA1000,SWR,7994
BAIA1000,SWU,1742.86
BAIA1000,TM,1518.29
BAIA1000,TPB,9263.5
BAIA1000,TREQ,45.45
BAIA1000,VMH,5533.78
BARR6040,AOBR,546.55
BARR6040,ASC,571.2
BARR6040,CMPR,3108.48
BARR6040,DUNI,72.92
BARR6040,E.1.1,440
BARR6040,ESC,1515.18
BARR6040,EXFA,133.45
BARR6040,FLO,230.42
BARR6040,GEN,378.9
BARR6040,KB,406.76
BARR6040,LT,595.7
BARR6040,MILD,1068.17
BARR6040,PBS,1484
BARR6040,PC,574.09
BARR6040,PUSL,3066.15
BARR6040,PUSM,56
BARR6040,TM,150.64
BARR6040,TREQ,49.94
BARR6040,TRTI,2740.2
BARR8001,BRDR,201.87
BARR8001,CMPR.1.1,331.42
BARR8001,CPHP,71.14
BARR8001,CPTD,48.06
BARR8001,DBL,261.68
BARR8001,FLO,139.97
BARR8001,GDK,309.84
BARR8001,GEN,350.99
BARR8001,GEN.1,350.03
BARR8001,HDC,86.32
BARR8001,HYCY,118
BARR8001,KB,6840.03
BARR8001,LPL,41.2
BARR8001,LSSL,242.35
BARR8001,PHD,140
BARR8001,PULG,249.42
BARR8001,PUSU,1541.29
BARR8001,SBL,1580.3
BARR8001,SL.1,50516.56
BARR8001,TM,631.41
BARR8001,TRTI,6366.06
BARR8001,TW,1896.8
BARR8001,VMH,1224.5
BARR8001,WTRB,273
BASS6099,BRDR,70.09
BASS6099,CAPS,315.8
BASS6099,CPW,765.15
BASS6099,GEN.1,1363.28
BASS6099,GEN.1.1.1,770
BASS6099,KB,2394.11
BASS6099,NBL.1,61.03
BASS6099,PBS,2408
BASS6099,RCS,142.2
BASS6099,RFRC,120.12
BASS6099,SBL,3753.38
BASS6099,SL.1,543.18
BASS6099,TW,374.85
BAue6000,AOBR,523.68
BAue6000,CMPR,6663.4
BAue6000,GEN.1,13433.75
BAue6000,KB,27876.34
BAue6000,LT,3827.2
BAue6000,PBS,4591.73
BAue6000,PHH,2933.3
BAue6000,PULG,47851.33
BAue6000,PUSL,30512.89
BAue6000,WDMA,1425.45
BAXT6001,ABL,707.07
BAXT6001,BRDR,596.55
BAXT6001,CFG,74.65
BAXT6001,CHB,219.68
BAXT6001,CNR,196
BAXT6001,DSAW.1,944.78
BAXT6001,FLST,138.78
BAXT6001,GDK,564
BAXT6001,GEN,2562.26
BAXT6001,GEN.1,601.92
BAXT6001,GRDT,288.56
BAXT6001,GSP,1000.16
BAXT6001,KB,1457.88
BAXT6001,PBS,1303.16
BAXT6001,PC,254.1
BAXT6001,PLTT,3267.11
BAXT6001,PTB,435.5
BAXT6001,RMTP,357
BAXT6001,RP,832.18
BAXT6001,RSDD,457.5
BAXT6001,SDCV,56.72
BAXT6001,SL.1,9910.76
BAXT6001,TPB,2340
BAXT6001,TRPN,10113.6
BAXT6001,VCCL,42.87
BAXT6001,VCWD,186.51
BAXT6001,WTRB,262.56
BECT1010,AOBR,328.92
BECT1010,CFG,399.04
BECT1010,CHSW,106.76
BECT1010,CMPR,2987.6
BECT1010,CMWR,552.24
BECT1010,CPTD,235.04
BECT1010,CSET,1728
BECT1010,DMFR,119.05
BECT1010,DSAW.1,181.4
BECT1010,DUNI,116.28
BECT1010,EXFA,961
BECT1010,FGSH,33.22
BECT1010,KB,7687.8
BECT1010,MCFA,1016.09
BECT1010,MILD,99.08
BECT1010,OXYS,632.25
BECT1010,PC,354.4
BECT1010,PRK,3481.44
BECT1010,PUSM,126.27
BECT1010,PUSU,3086.98
BECT1010,RSDD,189.71
BECT1010,SB,541.7
BECT1010,SBL,3550.62
BECT1010,SL.1,1412.7
BECT1010,SPHE,366.8
BECT1010,SSC,1493.5
BECT1010,TPB,955.39
BECT1010,TW,70
BECT1010,VCCB,106.15
BECT1010,VCWD,1678.52
BECT1010,WTRB,92.7
bect2221,ABL,20096.18
bect2221,AOBR,120
bect2221,BRDR,1288.24
bect2221,BRSC,34.6
bect2221,CDS,198.67
bect2221,CMPR,8877.12
bect2221,CNR,3048
bect2221,COOL,1033.2
bect2221,CPTD,720.8
bect2221,CSET,1677.6
bect2221,DBL,180
bect2221,DSAW.1,1649.79
bect2221,DUNI,112.18
bect2221,E.1.1,5177.43
bect2221,EXFA,114.6
bect2221,EXTL,116
bect2221,FST,191
bect2221,GEN,1745
bect2221,GEN.1,3681.89
bect2221,JACK,100
bect2221,KB,5265.98
bect2221,MCFA,78.75
bect2221,PBS,32347.93
bect2221,PC,713.74
bect2221,PRK,3407.26
bect2221,PUSM,965.16
bect2221,PUSU,2087.15
bect2221,RTP,355
bect2221,SB,5293.12
bect2221,SFTY,192.12
bect2221,SL.1,4604.35
bect2221,SPHE,440.2
bect2221,SSC,209.09
bect2221,STGR,160
bect2221,TBK,5499.9
bect2221,TM,2240
bect2221,TPB,31360.74
bect2221,TRFU,282
bect2221,WLCS,425
bect2221,WSTE,1950
bect2221,WTRB,92.7
BELM6003,BRDR,155.96
BELM6003,CML,176.18
BELM6003,DSAW.1,372.48
BELM6003,GL7,219.7
BELM6003,KB,7061.13
BELM6003,LPL,78.38
BELM6003,PC,44.64
BELM6003,RSAW,192.32
BELM6003,RSSD,340.44
BELM6003,SBL,26505.15
BELM6003,SL.1,39232.91
BELM6003,SPHE,160
BELM6003,TREQ,41.21
BELM6003,VCWD,69.49
BELM6003,VMH,100
BELM6003,WDMA,4050.07
BELM6003,WTRB,80
BERM7336,ABL,8461.42
BERM7336,BRDR,744.54
BERM7336,CFG,239.4
BERM7336,CHSW,327.25
BERM7336,CNR,464
BERM7336,DSAW.1,406.07
BERM7336,DUNI,273.2
BERM7336,E.1.1,235.15
BERM7336,FLO,362.08
BERM7336,GEN,1094.58
BERM7336,GEN.1,1740.3
BERM7336,GEN.1.1,531.72
BERM7336,OXYS,65.45
BERM7336,PBS,4539
BERM7336,PC,635.25
BERM7336,PUSM,300.35
BERM7336,RBE,2160
BERM7336,RSDD,497.22
BERM7336,SL.1,282.8
BERM7336,SPHE,183.98
BERM7336,STGR,472.75
BERM7336,TPB,1074.24
BERM7336,TREQ,87.4
BERM7336,TRTI,3907.8
BERM7336,VCWD,203.64
BERM7336,VMH,122.02
BERM7336,WDMA,488.08
BERM7336,WSTE,3102
BERM7336,WTRB,210.1
BILL0322,BRDR,115.9
BILL0322,CFG,4345.48
BILL0322,CPHP,71.14
BILL0322,CPTD,734.86
BILL0322,CSET,1080.54
BILL0322,DSAW.1,62.49
BILL0322,DUNI,127.88
BILL0322,EMV,13950
BILL0322,EXFA,645.96
BILL0322,FJC,39.24
BILL0322,GDK,2724.12
BILL0322,LT,113.85
BILL0322,PRK,2177.03
BILL0322,PUSM,168.6
BILL0322,PUSU,176.9
BILL0322,SL.1,1833.44
BILL0322,SPHE,335
BILL0322,SSC,352.03
BILL0322,TRFU,56.56
BILL0322,VCWD,567.01
BLOC1673,ABL,1160
BLOC1673,AIRC,228
BLOC1673,BRDR,116.64
BLOC1673,CFG,140.21
BLOC1673,CWB,568
BLOC1673,DUNI,230.1
BLOC1673,EXFA,6270.47
BLOC1673,FLO,103.2
BLOC1673,KB,1541.91
BLOC1673,LT,144.52
BLOC1673,MILD,183.77
BLOC1673,PBS,3935.3
BLOC1673,PC,690.84
BLOC1673,PHD,94.64
BLOC1673,PTB,621.07
BLOC1673,PULG,3563.55
BLOC1673,PUSM,157.99
BLOC1673,PUSU,1967.03
BLOC1673,RCS,60.16
BLOC1673,RSDD,915
BLOC1673,SBL,4069.35
BLOC1673,SL.1,8139.84
BLOC1673,SPHE,4090.78
BLOC1673,TBK,719.88
BLOC1673,TPB,1977.3
BLOC1673,TRPN,350.4
BLOC1673,TW,86.98
BLOC1673,VCWD,1292.99
BLOC1673,WTRB,902.19
BLUE6039,AOBR,55.76
BLUE6039,CMPR,182.63
BLUE6039,DSAW.1,208.72
BLUE6039,KB,1713.95
BLUE6039,PTB,6046
BLUE6039,RCS,544.68
BLUE6039,SL.1,12608
BLUE6039,SSAD,5832.75
BLUE6039,SSL,15785
BLUE6039,TM,248.08
BLUE6039,TPB,5632
BOCG5782,ABL,3384.18
BOCG5782,CMPR,3422.51
BOCG5782,DSAW.1,76.8
BOCG5782,E.1.1,223.83
BOCG5782,FKT,124.08
BOCG5782,GEN.1,5789.89
BOCG5782,HTP,3320.22
BOCG5782,HTQ,155.06
BOCG5782,IWR,1649.52
BOCG5782,KB,5300.93
BOCG5782,LT,3606.4
BOCG5782,PBS,2211.54
BOCG5782,PLTT,336.49
BOCG5782,SA,145.8
BOCG5782,SBL,1204.35
BOCG5782,SL.1,4512.58
BOCG5782,SPHE,94.74
BOCG5782,TM,511.3
BOCG5782,TPB,7745.38
BOCG5782,TQA,1486.22
BOCG5782,TQC,865.7
BOCG5782,TQW,2815.92
BOCG5782,TRBC,44.87
BOCG5782,TRTI,172.44
BOCG5782,TW,2180.82
BOCG5782,VCCL,57.05
BOCG5782,VCWD,57.05
BOCG5782,VSPP,70.35
BODE9532,BRDR,191.45
BODE9532,CDS,282.78
BODE9532,CFG,121.68
BODE9532,CHSW,61.2
BODE9532,CMWR,282.84
BODE9532,CSET,421.72
BODE9532,DSAW.1,443.18
BODE9532,EXFA,1133.3
BODE9532,EXTL,503.58
BODE9532,GEN,1864.27
BODE9532,GEN.1,5982.86
BODE9532,OXYS,34.84
BODE9532,PLTT,224.9
BODE9532,PRK,849.55
BODE9532,PUSU,9657.86
BODE9532,RCS,45.82
BODE9532,SAW.1,631.35
BODE9532,SBIN,696.08
BODE9532,SL.1,4494.35
BODE9532,SPHE,620.51
BODE9532,VCWD,503.63
BODE9532,VMH,244.9
BOGG4775,ABL,7996.39
BOGG4775,ABO,25.6
BOGG4775,AIRC,71.4
BOGG4775,CNR,970.06
BOGG4775,GEN.1,1409.32
BOGG4775,OVEN,90.4
BOGG4775,PBS,23783.17
BOGG4775,RFG,64.8
BOGG4775,STBK,89.27
BOGG4775,TPB,977.43
BOGG4775,WSTE,5934.94
BOLK9486,AB,228
BOLK9486,ABL,2046
BOLK9486,AD.1,756.48
BOLK9486,BRDR,1143
BOLK9486,BRSC,372.87
BOLK9486,CDS,108.52
BOLK9486,CFG,1327.32
BOLK9486,CHSW,331.36
BOLK9486,CMPR,1266.59
BOLK9486,CMXR,21.59
BOLK9486,CNR,4135.96
BOLK9486,COOL,974.61
BOLK9486,CPTD,1146.8
BOLK9486,CVY,250
BOLK9486,DSAW.1,888.48
BOLK9486,DUNI,480.81
BOLK9486,E.1.1,40282.09
BOLK9486,EA,21
BOLK9486,EXFA,777.43
BOLK9486,GEN,1478.72
BOLK9486,GEN.1,2878.94
BOLK9486,HH.1,343
BOLK9486,JACK,40
BOLK9486,LBLW,45.52
BOLK9486,MILD,246.93
BOLK9486,MLBK,22.76
BOLK9486,MLPD,16.92
BOLK9486,OXYS,57.18
BOLK9486,PBS,3184.32
BOLK9486,PC,1909.62
BOLK9486,PUSM,1331.2
BOLK9486,PUSU,370.37
BOLK9486,RCS,157.33
BOLK9486,RFG,186
BOLK9486,RPSD,2165.44
BOLK9486,RSDD,8788.51
BOLK9486,RSSD,7965.92
BOLK9486,SCBR,466.8
BOLK9486,SL.1,450
BOLK9486,SPHE,444
BOLK9486,SSRT,7210.84
BOLK9486,TBK,3657.14
BOLK9486,TLT,7314.28
BOLK9486,TPB,2883.63
BOLK9486,TRBC,158.1
BOLK9486,TREQ,31.39
BOLK9486,VMH,732.85
BOLK9486,VSPP,158
BOLK9486,WHPR,94
BOLK9486,WLCS,302
BOLK9486,WTRB,210.04
BOTH9713,AOBR,143.04
BOTH9713,CMPR,80.81
BOTH9713,DG7,640
BOTH9713,DLV,769.3
BOTH9713,DSAW.1,868.37
BOTH9713,DUNI,2549.33
BOTH9713,E.1,20480.12
BOTH9713,EB,100
BOTH9713,GDK,1747.08
BOTH9713,GEN,80.81
BOTH9713,PC,772.37
BOTH9713,PUSM,2390.05
BOTH9713,RCS,3986.87
BOTH9713,THEO,329.7
BOTH9713,TRTI,446.46
BOTH9713,VSPP,521.2
BOTH9713,WDMA,962.02
BOTH9713,WTRB,380.61
brad6003,ABL,14727.85
brad6003,AOBR,72.74
brad6003,BRDR,68.72
brad6003,CMLN,365.24
brad6003,CMPR,38367.84
brad6003,CPHP,75.96
brad6003,DRLC,597.59
brad6003,DRMB,353.94
brad6003,EXFA,490
brad6003,HYCY,658.06
brad6003,KB,3734.52
brad6003,SL.1,4149.7
brad6003,WDMA,1438.4
brad6003,WDPC,581.76
BRAD8159,BRDR,680.4
BRAD8159,CMLN,136.32
BRAD8159,CMPR,833.7
BRAD8159,DLV,102.18
BRAD8159,DRLH,25.05
BRAD8159,DRMB,591.3
BRAD8159,FJC,54.14
BRAD8159,GEN,2339.66
BRAD8159,GPC,6480
BRAD8159,HCPE,637.02
BRAD8159,HTP,3650
BRAD8159,HTQ,204.55
BRAD8159,HYDM,319.14
BRAD8159,KB,3680.56
BRAD8159,LT,2022.4
BRAD8159,SL.1,59779.2
BRAD8159,TPB,221.97
BRAD8159,TQW,4297.5
BRAD8159,WLDR,798.93
BRAD8159,WTRB,200.32
BRAE1010,ABL,2323.23
BRAE1010,CSET,2457
BRAE1010,DRMB,258.33
BRAE1010,ESC,11524.8
BRAE1010,EXFA,2264.95
BRAE1010,LT,496.36
BRAE1010,PBS,5939.28
BRAE1010,PRK,3731.84
BRAE1010,PUSU,71.4
BRAE1010,RCBC,1292.9
BRAE1010,RP,366.06
BRAE1010,RTP,1226.94
BRAE1010,WSTE,1610
BREM0874,E.1.1,3000
BREM0874,KB,5655.3
BREM0874,RCS,367.7
BREM0874,RPSD,33223.17
BREM0874,RSDD,14356.62
BREM0874,RSSD,14830.47
BREM0874,SBL,2898
BREM0874,SL.1,12678.66
BREM0874,SSL,1620
BREM0874,VCWD,522.69
BRIC9857,ABL,2804.07
BRIC9857,CNR,838.14
BRIC9857,DRLC,45.25
BRIC9857,DSAW.1,92.48
BRIC9857,GDK,242
BRIC9857,GEN,533.33
BRIC9857,GEN.1,12939
BRIC9857,KB,15107.84
BRIC9857,SBL,9180
BRIC9857,SL.1,28675.43
BRIC9857,TEL,33241.85
BRIC9857,TPB,641.11
BRIC9857,WSTE,2265
brid0127,AOBR,610.26
brid0127,BRDR,89.09
brid0127,CMPR,7509.5
brid0127,CTM,100.2
brid0127,DUNI,905.7
brid0127,EA,153.55
brid0127,EF,2198.1
brid0127,GEN,3792.29
brid0127,GEN.1,3420
brid0127,KB,12689.53
brid0127,LBLW,130.9
brid0127,NGA,771.31
brid0127,PUSM,247.26
brid0127,RCBC,189.24
brid0127,SBL,17254.16
brid0127,SCBR,1747.1
brid0127,SL.1,2955
brid0127,STLK,6018.18
brid0127,VBFX,921.74
brid0127,VCCL,930.96
brid0127,VCWD,1399.39
brid0127,VSPP,104.24
brid0127,WDMA,166.46
brid0127,WLCS,703.02
brid0127,WLDR,235.14
brid0127,WTRB,1784.32
BRID2060,AOBR,223.04
BRID2060,BRDR,361.32
BRID2060,CMPR,1548.61
BRID2060,DUNI,1757.96
BRID2060,E.1.1,5053.59
BRID2060,GEN,319.89
BRID2060,GEN.1,473.46
BRID2060,HH.1,615.75
BRID2060,LT,900.3
BRID2060,MILD,448.54
BRID2060,PBS,577.08
BRID2060,PHD,96.12
BRID2060,PHH,678.78
BRID2060,PUSM,1084.3
BRID2060,RBB,1010.88
BRID2060,RCBC,622.2
BRID2060,RPSD,3122.4
BRID2060,RSDD,2702.48
BRID2060,SA,105
BRID2060,SAWC,50
BRID2060,SCBR,362.04
BRID2060,SDRP,140.6
BRID2060,SL.1,212.97
BRID2060,TPB,788.25
BRID2060,TRCR,312.37
BRID2060,TRTI,172.24
BRID2060,UTE,517.16
BRID2060,VBFX,799.92
BRID2060,WTRB,122.83
bris9299,BH,5124.88
bris9299,CDS,178.59
bris9299,CMPR,1679.61
bris9299,DSAW.1,249.96
bris9299,DUNI,470.38
bris9299,E.1,4302.2
bris9299,E.1.1,3717.84
bris9299,GEN.1,153.53
bris9299,KB,1066.08
bris9299,PC,578.44
bris9299,PHD,140
bris9299,PTB,90.51
bris9299,PUSM,478.17
bris9299,RCD,407.28
bris9299,RCS,413.5
bris9299,RPSD,10951.61
bris9299,RSDD,1749.6
bris9299,RSSD,29426.14
bris9299,SL.1,2746.9
bris9299,SLSM,74
bris9299,TEL,100
bris9299,VSPP,97.57
bris9299,WDMA,122.02
BUIL0002,BRDR,2054.48
BUIL0002,BRSC,76.08
BUIL0002,CBC,1091.4
BUIL0002,CHSW,246.47
BUIL0002,CMWR,757.93
BUIL0002,CMXR,23.91
BUIL0002,CNR,628
BUIL0002,CPTD,649.4
BUIL0002,DSAW.1,585.7
BUIL0002,DUNI,553.17
BUIL0002,EA,760.74
BUIL0002,EXFA,299.69
BUIL0002,FLO,1805.28
BUIL0002,GEN,621.94
BUIL0002,GEN.1,192.31
BUIL0002,GEN.1.1,3120
BUIL0002,GRAG,92.1
BUIL0002,LT,115.06
BUIL0002,MCFA,81.22
BUIL0002,MSB,8539.05
BUIL0002,NBL.1,34.33
BUIL0002,OXYS,790.06
BUIL0002,PAH,6759.52
BUIL0002,PFAN,431.4
BUIL0002,PLTT,4122.2
BUIL0002,PUSM,346.18
BUIL0002,PUSU,3040.51
BUIL0002,RBB,1873.92
BUIL0002,RCS,302.88
BUIL0002,SA,438.96
BUIL0002,SL.1,1723.47
BUIL0002,SMCO,60.37
BUIL0002,SPHE,1414.65
BUIL0002,SRCP,88.65
BUIL0002,SSC,245.98
BUIL0002,SSL,1219.71
BUIL0002,TIR,618.96
BUIL0002,TM,237.49
BUIL0002,TPB,4416
BUIL0002,TRPN,2271.36
BUIL0002,TW,365.97
BUIL0002,URN,101.34
BUIL0002,VBFX,326.18
BUIL0002,VCCL,411.82
BUIL0002,VCWD,10890.88
BUIL0002,VMH,1574.6
BUIL0002,VSPP,299.19
BUIL0002,WDMA,125.8
BUIL0002,WTRB,1052.75
BUIL1021,APS,105.66
BUIL1021,BRDR,2718.63
BUIL1021,CDS,244.08
BUIL1021,CFG,952.85
BUIL1021,CMPR,294.3
BUIL1021,CMWR,110.24
BUIL1021,CPTD,198.8
BUIL1021,DRLH,266.8
BUIL1021,DSAW.1,791.29
BUIL1021,DUNI,86.1
BUIL1021,EA,60.9
BUIL1021,EXFA,987.78
BUIL1021,FLO,4161.72
BUIL1021,GRAG,130.3
BUIL1021,OXYS,34.6
BUIL1021,PFAN,1083.42
BUIL1021,PLTT,2138.4
BUIL1021,PUSU,907.54
BUIL1021,SF,25
BUIL1021,SFLE,26.63
BUIL1021,SL.1,654.71
BUIL1021,SRCP,46.5
BUIL1021,TPB,515.43
BUIL1021,VCCB,142.52
BUIL1021,VCCL,540.9
BUIL1021,VCWD,6436.5
BUIL1021,WLCS,1339.67
BUIL1021,WTRB,1346.01
BUIL2941,ABL,1558.44
BUIL2941,AOBR,1990.76
BUIL2941,APS,126.99
BUIL2941,BRDR,3650.59
BUIL2941,CDS,479.64
BUIL2941,CFG,1554.65
BUIL2941,CHSW,410.13
BUIL2941,CMPR,9833.92
BUIL2941,CNR,3881.2
BUIL2941,CPHP,113.82
BUIL2941,CPKK,61.1
BUIL2941,DLV,35.88
BUIL2941,DRLC,50.88
BUIL2941,DRMB,73.81
BUIL2941,DSAW.1,354.77
BUIL2941,DUNI,138.08
BUIL2941,EA,61.8
BUIL2941,EXFA,74.16
BUIL2941,FJC,77.77
BUIL2941,FKT,331.29
BUIL2941,FLO,6693.67
BUIL2941,GEN,14345.54
BUIL2941,HTGN,17.78
BUIL2941,IRFA,576.33
BUIL2941,IWR,355.03
BUIL2941,KB,968.58
BUIL2941,LBLW,233.09
BUIL2941,LT,16328.08
BUIL2941,MCFA,39.94
BUIL2941,MILD,551.84
BUIL2941,MLTC,39.5
BUIL2941,MSB,1619.66
BUIL2941,PBS,5207.1
BUIL2941,PC,2333.67
BUIL2941,PFAN,283.08
BUIL2941,PFFT,134.56
BUIL2941,PRK,2023.58
BUIL2941,PTB,1201.86
BUIL2941,PUSM,146.88
BUIL2941,PUSU,265.42
BUIL2941,RBB,155.2
BUIL2941,RCS,5527.93
BUIL2941,RSDD,14999.04
BUIL2941,SAFL,105.12
BUIL2941,SBL,2062.82
BUIL2941,SCBR,6359.49
BUIL2941,SFTY,468.81
BUIL2941,SL,545.38
BUIL2941,SL.1,7584.31
BUIL2941,SSC,452.61
BUIL2941,TPB,7372
BUIL2941,TREQ,254.04
BUIL2941,TRTI,300
BUIL2941,VCCB,1005.14
BUIL2941,VCWD,5668.59
BUIL2941,VMH,1382.06
BUIL2941,VSPP,80.99
BUIL2941,WTRB,2061.11
CAPE4999,ABL,2533.14
CAPE4999,AD.1,720
CAPE4999,CMPR,3815
CAPE4999,CNR,2728
CAPE4999,E.1.1,1230
CAPE4999,KB,1450
CAPE4999,PTB,13584
CAPE4999,SBL,1125
CAPE4999,TM,190.78
CAPE4999,VCWD,96.97
CAPE4999,WSTE,1971.4
CAPE4999,WTRB,480
CAPE6005,ABL,671.43
CAPE6005,AIRC,79.9
CAPE6005,BRDR,1268.22
CAPE6005,CNR,872
CAPE6005,DSAW.1,486.98
CAPE6005,DUNI,219.27
CAPE6005,E.1.1,14642.45
CAPE6005,EXFA,6901.18
CAPE6005,GEN,434.76
CAPE6005,KB,2757.26
CAPE6005,LT,300.6
CAPE6005,MCFA,11280
CAPE6005,OXYS,422.7
CAPE6005,PC,1865.89
CAPE6005,PUSU,1593.5
CAPE6005,RBE,580
CAPE6005,RCS,2439.64
CAPE6005,RPSD,15279.45
CAPE6005,RSDD,1643.64
CAPE6005,RTP,4639.3
CAPE6005,SB,187.46
CAPE6005,SBL,1680
CAPE6005,SL.1,330
CAPE6005,SPHE,367.96
CAPE6005,SSL,539.34
CAPE6005,TPB,2986.43
CAPE6005,VBFX,786.23
CAPE6005,VCCL,187.48
CAPE6005,VCWD,894.96
CAPE6005,VM ,128.73
CAPE6005,VSPP,1346.26
CAPE6005,WLCS,341.02
CAPE6005,WTRB,1296.18
CAPE6005,WTRT,1870
CBIC8120,ABR,91.84
CBIC8120,ALB,2354.72
CBIC8120,AOBR,77
CBIC8120,CMPR,3190.56
CBIC8120,CPHP,3418.8
CBIC8120,DRMB,663.84
CBIC8120,GPC,4413.55
CBIC8120,HYCY,471.35
CBIC8120,KB,27715
CBIC8120,LHC,1714
CBIC8120,LT,1976
CBIC8120,SBL,19256.48
CBIC8120,SL.1,1725.5
CBIC8120,TEL,1710
CBIC8120,THEO,482.64
CBIC8120,WDMA,346.5
CCBE6000,ABL,7185.08
CCBE6000,AOBR,33.77
CCBE6000,BRDR,728.04
CCBE6000,CDS,2554.32
CCBE6000,CMPR,789.35
CCBE6000,CNR,3376.8
CCBE6000,CPTD,532.74
CCBE6000,DG7,1341.84
CCBE6000,DRLH,458.59
CCBE6000,DSAW.1,1023.91
CCBE6000,DUNI,193.74
CCBE6000,EA,224.64
CCBE6000,EVB,1768
CCBE6000,EVTI,1632
CCBE6000,EXFA,244.49
CCBE6000,GEN,1144.74
CCBE6000,HYHP.1,1344
CCBE6000,HYTK,787.5
CCBE6000,OVEN,216
